module_code,module_name,name,period,sitting,year_start,year_stop,link
MK312-1,Marketing Policy & Strategy,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK312_1_1_2.PDF
MK312-1,Marketing Policy & Strategy,Paper 1 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK312_1_1_2.PDF
MK312-1,Marketing Policy & Strategy,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK312_1_1_2.PDF
MK312-1,Marketing Policy & Strategy,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK312_1_1_2.PDF
MK312-2,Marketing Policy & Strategy,Paper 2 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK312_2_1_2.PDF
MK312-2,Marketing Policy & Strategy,Paper 2 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK312_2_1_2.PDF
MK312-2,Marketing Policy & Strategy,Paper 2 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK312_2_1_2.PDF
MK312-2,Marketing Policy & Strategy,Paper 2 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK312_2_2_3.PDF
MK312-2,Marketing Policy & Strategy,Paper 2 - Written,Autumn,2,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK312_2_2_3.PDF
MK312-2,Marketing Policy & Strategy,Paper 2 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK312_2_2_3.PDF
MK312-2,Marketing Policy & Strategy,Paper 2 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK312_2_2_3.PDF
MK312-2,Marketing Policy & Strategy,Paper 2 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK312_2_2_3.PDF
MK312-2,Marketing Policy & Strategy,Paper 2 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK312_2_2_3.PDF
MK312-2,Marketing Policy & Strategy,Paper 2 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK312_2_1_2.PDF
MK312-2,Marketing Policy & Strategy,Paper 2 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK312_2_2_3.PDF
MK312-2,Marketing Policy & Strategy,Paper 2 - Written,Summer,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK312_2_1_2.PDF
MK312-2,Marketing Policy & Strategy,Paper 2 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK312_2_1_2.PDF
MK312-2,Marketing Policy & Strategy,Paper 2 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK312_2_1_2.PDF
MK314-1,Media & Marketing Communications,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK314_1_1_5.PDF
MK314-1,Media & Marketing Communications,Paper 1 - Written,Autumn,2,2014,2015,
MK314-1,Media & Marketing Communications,Paper 1 - Written,Autumn,2,2013,2014,
MK314-1,Media & Marketing Communications,Paper 1 - Written,Autumn,2,2012,2013,
MK314-1,Media & Marketing Communications,Paper 1 - Written,Autumn,2,2011,2012,
MK314-1,Media & Marketing Communications,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK314_1_2_3.PDF
MK314-1,Media & Marketing Communications,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK314_1_2_3.PDF
MK314-1,Media & Marketing Communications,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK314_1_2_3.PDF
MK314-1,Media & Marketing Communications,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK314_1_1_2.PDF
MK314-1,Media & Marketing Communications,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK314_1_1_5.PDF
MK314-1,Media & Marketing Communications,Paper 1 - Written,Winter,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK314_1_1_5.PDF
MK314-1,Media & Marketing Communications,Paper 1 - Written,Winter,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK314_1_1_5.PDF
MK314-1,Media & Marketing Communications,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK314_1_1_5.PDF
MK314-1,Media & Marketing Communications,Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK314_1_1_5.PDF
MK315-1,Marketing Seminar,Paper 1 - Written,Autumn,2,2012,2013,
MK315-1,Marketing Seminar,Paper 1 - Written,Winter,1,2012,2013,
MK316-1,Social and Non-Profit Marketing,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK316_1_1_5.PDF
MK316-1,Social and Non-Profit Marketing,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK316_1_2_3.PDF
MK316-1,Social and Non-Profit Marketing,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK316_1_2_3.PDF
MK316-1,Social and Non-Profit Marketing,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK316_1_2_3.PDF
MK316-1,Social and Non-Profit Marketing,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK316_1_1_2.PDF
MK316-1,Social and Non-Profit Marketing,Paper 1 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK316_1_1_2.PDF
MK330.3-1,Marketing Research,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK330.3_1_2_3.PDF
MK330.3-1,Marketing Research,Paper 1 - Written,Summer,1,2009,2010,
MK340-1,e Marketing,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK340_1_1_5.PDF
MK340-1,e Marketing,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK340_1_1_5.PDF
MK340-1,e Marketing,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK340_1_2_3.PDF
MK340-1,e Marketing,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK340_1_2_3.PDF
MK341-1,Brand Management,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK341_1_1_2.PDF
MK341-1,Brand Management,Paper 1 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK341_1_1_2.PDF
MK341-1,Brand Management,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK341_1_1_2.PDF
MK341-1,Brand Management,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK341_1_1_2.PDF
MK341-1,Brand Management,Paper 1 - Written,Summer,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK341_1_1_2.PDF
MK341-1,Brand Management,Paper 1 - Written,Autumn,2,2014,2015,
MK341-1,Brand Management,Paper 1 - Written,Autumn,2,2013,2014,
MK341-1,Brand Management,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK341_1_2_3.PDF
MK341-1,Brand Management,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK341_1_2_3.PDF
MK341-1,Brand Management,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK341_1_2_3.PDF
MK341-1,Brand Management,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK341_1_2_3.PDF
MK341-1,Brand Management,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK341_1_2_3.PDF
MK341-1,Brand Management,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK341_1_1_2.PDF
MK341-1,Brand Management,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK341_1_1_2.PDF
MK440.4-1,Marketing Management,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK440.4_1_2_3.PDF
MK440.4-1,Marketing Management,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK440.4_1_1_2.PDF
MK440.4-2,Marketing Management,Paper 2 - Written,Autumn,2,2009,2010,
MK440.4-2,Marketing Management,Paper 2 - Written,Summer,1,2009,2010,
MK441.4-1,Marketing Communications,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK441.4_1_2_3.PDF
MK441.4-1,Marketing Communications,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK441.4_1_1_2.PDF
MK501-1,Strategic Marketing,Paper 1 - Written,Autumn,2,2009,2010,
MK501-1,Strategic Marketing,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK501_1_2_3.PDF
MK501-1,Strategic Marketing,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK501_1_1_2.PDF
MK501-1,Strategic Marketing,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK501_1_1_2.PDF
MK501-1,Strategic Marketing,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK501_1_1_2.PDF
MK501-1,Strategic Marketing,Paper 1 - Written,Autumn,2,2007,2008,
MK501-2,Strategic Marketing,Paper 2 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK501_2_1_2.PDF
MK501-2,Strategic Marketing,Paper 2 - Written,Autumn,2,2007,2008,
MK501-2,Strategic Marketing,Paper 2 - Written,Autumn,2,2009,2010,
MK501-2,Strategic Marketing,Paper 2 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK501_2_1_2.PDF
MK501-2,Strategic Marketing,Paper 2 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK501_2_2_3.PDF
MK501-2,Strategic Marketing,Paper 2 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK501_2_1_2.PDF
MK503-1,Seminar In Marketing,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK503_1_1_2.PDF
MK503-1,Seminar In Marketing,Paper 1 - Written,Autumn,2,2009,2010,
MK503-1,Seminar In Marketing,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK503_1_2_3.PDF
MK503-1,Seminar In Marketing,Paper 1 - Written,Autumn,2,2007,2008,
MK503-1,Seminar In Marketing,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK503_1_1_2.PDF
MK503-1,Seminar In Marketing,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK503_1_1_2.PDF
MK508-1,Contemporary Issues in Marketing,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK508_1_1_2.PDF
MK508-1,Contemporary Issues in Marketing,Paper 1 - Written,Autumn,2,2009,2010,
MK508-1,Contemporary Issues in Marketing,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK508_1_2_3.PDF
MK508-1,Contemporary Issues in Marketing,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK508_1_2_3.PDF
MK508-1,Contemporary Issues in Marketing,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK508_1_1_2.PDF
MK508-1,Contemporary Issues in Marketing,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK508_1_1_2.PDF
MK509-1,Marketing Principles,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK509_1_2_3.PDF
MK509-1,Marketing Principles,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK509_1_1_2.PDF
MK5101-1,Digital Marketing,Paper 1 - Written,Autumn,2,2014,2015,
MK5101-1,Digital Marketing,Paper 1 - Written,Winter,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK5101_1_1_5.PDF
MK5104-1,Marketing Analytics,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK5104_1_2_3.PDF
MK5104-1,Marketing Analytics,Paper 1 - Written,Summer,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK5104_1_1_2.PDF
MK515-1,Services Marketing,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK515_1_1_2.PDF
MK515-1,Services Marketing,Paper 1 - Written,Autumn,2,2009,2010,
MK515-1,Services Marketing,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK515_1_2_3.PDF
MK515-1,Services Marketing,Paper 1 - Written,Autumn,2,2007,2008,
MK515-1,Services Marketing,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK515_1_1_2.PDF
MK515-1,Services Marketing,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK515_1_1_2.PDF
MK543-1,Research Methods,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK543_1_1_5.PDF
MK543-1,Research Methods,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MK/2008_2009_MK543_1_2_3.PDF
MK543-1,Research Methods,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK543_1_2_3.PDF
MK543-1,Research Methods,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK543_1_1_5.PDF
MK551-1,Services Marketing,Paper 1 - Written,Autumn,2,2009,2010,
MK551-1,Services Marketing,Paper 1 - Written,Autumn,2,2007,2008,
MK551-1,Services Marketing,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK551_1_1_5.PDF
MK551-1,Services Marketing,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK551_1_1_5.PDF
MK553-1,Marketing Strategy,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK553_1_1_2.PDF
MK553-1,Marketing Strategy,Paper 1 - Written,Autumn,2,2009,2010,
MK553-1,Marketing Strategy,Paper 1 - Written,Autumn,2,2007,2008,
MK553-1,Marketing Strategy,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK553_1_1_2.PDF
MK561-1,Strategic Marketing Policy,Paper 1 - Written,Autumn,2,2012,2013,
MK561-1,Strategic Marketing Policy,Paper 1 - Written,Autumn,2,2014,2015,
MK561-1,Strategic Marketing Policy,Paper 1 - Written,Autumn,2,2013,2014,
MK561-1,Strategic Marketing Policy,Paper 1 - Written,Autumn,2,2011,2012,
MK561-1,Strategic Marketing Policy,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK561_1_2_3.PDF
MK561-1,Strategic Marketing Policy,Paper 1 - Written,Autumn,2,2010,2011,
MK561-1,Strategic Marketing Policy,Paper 1 - Written,Winter,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK561_1_1_5.PDF
MK561-1,Strategic Marketing Policy,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK561_1_1_5.PDF
MK561-1,Strategic Marketing Policy,Paper 1 - Written,Winter,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK561_1_1_5.PDF
MK561-1,Strategic Marketing Policy,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK561_1_1_5.PDF
MK561-1,Strategic Marketing Policy,Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK561_1_1_5.PDF
MK561-1,Strategic Marketing Policy,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK561_1_1_5.PDF
MK562-1,Applied Marketing Research,Paper 1 - Written,Autumn,2,2013,2014,
MK562-1,Applied Marketing Research,Paper 1 - Written,Autumn,2,2012,2013,
MK562-1,Applied Marketing Research,Paper 1 - Written,Autumn,2,2011,2012,
MK562-1,Applied Marketing Research,Paper 1 - Written,Autumn,2,2010,2011,
MK562-1,Applied Marketing Research,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK562_1_2_3.PDF
MK562-1,Applied Marketing Research,Paper 1 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK562_1_1_2.PDF
MK562-1,Applied Marketing Research,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK562_1_1_2.PDF
MK562-1,Applied Marketing Research,Paper 1 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK562_1_1_2.PDF
MK562-1,Applied Marketing Research,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK562_1_1_5.PDF
MK562-1,Applied Marketing Research,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK562_1_1_5.PDF
MK563-1,Research Methods,Paper 1 - Written,Winter,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK563_1_1_5.PDF
MK563-1,Research Methods,Paper 1 - Written,Winter,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK563_1_1_5.PDF
MK563-1,Research Methods,Paper 1 - Written,Autumn,2,2014,2015,
MK563-1,Research Methods,Paper 1 - Written,Autumn,2,2013,2014,
MK563-1,Research Methods,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK563_1_2_3.PDF
MK563-1,Research Methods,Paper 1 - Written,Autumn,2,2011,2012,
MK563-1,Research Methods,Paper 1 - Written,Autumn,2,2010,2011,
MK563-1,Research Methods,Paper 1 - Written,Autumn,2,2009,2010,
MK563-1,Research Methods,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK563_1_1_2.PDF
MK563-1,Research Methods,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK563_1_1_2.PDF
MK563-1,Research Methods,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK563_1_1_5.PDF
MK563-1,Research Methods,Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK563_1_1_5.PDF
MK564-1,Advanced Consumer Behaviour,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK564_1_1_5.PDF
MK564-1,Advanced Consumer Behaviour,Paper 1 - Written,Autumn,2,2010,2011,
MK564-1,Advanced Consumer Behaviour,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK564_1_2_3.PDF
MK564-1,Advanced Consumer Behaviour,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK564_1_1_5.PDF
MK565-1,Cases in Strategic Marketing,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK565_1_1_2.PDF
MK565-1,Cases in Strategic Marketing,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK565_1_2_3.PDF
MK565-1,Cases in Strategic Marketing,Paper 1 - Written,Autumn,2,2013,2014,
MK565-1,Cases in Strategic Marketing,Paper 1 - Written,Autumn,2,2012,2013,
MK565-1,Cases in Strategic Marketing,Paper 1 - Written,Autumn,2,2011,2012,
MK565-1,Cases in Strategic Marketing,Paper 1 - Written,Autumn,2,2010,2011,
MK565-1,Cases in Strategic Marketing,Paper 1 - Written,Autumn,2,2009,2010,
MK565-1,Cases in Strategic Marketing,Paper 1 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK565_1_1_2.PDF
MK565-1,Cases in Strategic Marketing,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK565_1_1_2.PDF
MK565-1,Cases in Strategic Marketing,Paper 1 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK565_1_1_2.PDF
MK565-1,Cases in Strategic Marketing,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK565_1_1_2.PDF
MK565-1,Cases in Strategic Marketing,Paper 1 - Written,Summer,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK565_1_1_2.PDF
MK566-1,Strategic Brand Management,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK566_1_2_3.PDF
MK566-1,Strategic Brand Management,Paper 1 - Written,Autumn,2,2013,2014,
MK566-1,Strategic Brand Management,Paper 1 - Written,Autumn,2,2012,2013,
MK566-1,Strategic Brand Management,Paper 1 - Written,Autumn,2,2010,2011,
MK566-1,Strategic Brand Management,Paper 1 - Written,Autumn,2,2009,2010,
MK566-1,Strategic Brand Management,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK566_1_1_2.PDF
MK566-1,Strategic Brand Management,Paper 1 - Written,Summer,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK566_1_1_2.PDF
MK566-1,Strategic Brand Management,Paper 1 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK566_1_1_2.PDF
MK566-1,Strategic Brand Management,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK566_1_1_2.PDF
MK566-1,Strategic Brand Management,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK566_1_1_2.PDF
MK567-1,Services Marketing Theory,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK567_1_1_5.PDF
MK567-1,Services Marketing Theory,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK567_1_1_5.PDF
MK567-1,Services Marketing Theory,Paper 1 - Written,Winter,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK567_1_1_5.PDF
MK567-1,Services Marketing Theory,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK567_1_1_5.PDF
MK567-1,Services Marketing Theory,Paper 1 - Written,Autumn,2,2014,2015,
MK567-1,Services Marketing Theory,Paper 1 - Written,Autumn,2,2013,2014,
MK567-1,Services Marketing Theory,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK567_1_2_3.PDF
MK567-1,Services Marketing Theory,Paper 1 - Written,Autumn,2,2011,2012,
MK567-1,Services Marketing Theory,Paper 1 - Written,Autumn,2,2010,2011,
MK567-1,Services Marketing Theory,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK567_1_2_3.PDF
MK567-1,Services Marketing Theory,Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK567_1_1_5.PDF
MK567-1,Services Marketing Theory,Paper 1 - Written,Winter,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK567_1_1_5.PDF
MK568-1,Selling & Sales Management,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK568_1_1_5.PDF
